index,Product Title,Seller Name,Review,Rating
4818,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Worth value of money received', '']",['5.0 out of 5 stars']
4819,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Very impressed with the set, my only criticism would be the lack of bails. It is much better quality than some of the cheap plastic cricket sets. I would recommend this to anyone purchasing for kids aged 7-13.', '']",['5.0 out of 5 stars']
4820,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Had lots of fun with this, very sturdy', '']",['5.0 out of 5 stars']
4821,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Not worth this money, very cheap plastic and stickers all peeled off on the first day. I'm sure GM haven't put their name to this."", '']",['5.0 out of 5 stars']
4822,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['5.0 out of 5 stars']
4823,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['5.0 out of 5 stars']
4824,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['5.0 out of 5 stars']
4825,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['5.0 out of 5 stars']
4826,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Brilliant starter ticket set for kids who got the bug watching this years word cup, easy to assemble, lightweight and good quality. Colour faded fairly quickly so best to keep it stored out of direct sunlight.', '']",['5.0 out of 5 stars']
4827,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Ideal for young kids to play with', '']",['5.0 out of 5 stars']
4828,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Worth value of money received', '']",['5.0 out of 5 stars']
4829,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Very impressed with the set, my only criticism would be the lack of bails. It is much better quality than some of the cheap plastic cricket sets. I would recommend this to anyone purchasing for kids aged 7-13.', '']",['5.0 out of 5 stars']
4830,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Had lots of fun with this, very sturdy', '']",['5.0 out of 5 stars']
4831,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Not worth this money, very cheap plastic and stickers all peeled off on the first day. I'm sure GM haven't put their name to this."", '']",['5.0 out of 5 stars']
4832,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['5.0 out of 5 stars']
4833,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['5.0 out of 5 stars']
4834,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['5.0 out of 5 stars']
4835,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['5.0 out of 5 stars']
4836,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Brilliant starter ticket set for kids who got the bug watching this years word cup, easy to assemble, lightweight and good quality. Colour faded fairly quickly so best to keep it stored out of direct sunlight.', '']",['5.0 out of 5 stars']
4837,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Ideal for young kids to play with', '']",['5.0 out of 5 stars']
4838,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Worth value of money received', '']",['5.0 out of 5 stars']
4839,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Very impressed with the set, my only criticism would be the lack of bails. It is much better quality than some of the cheap plastic cricket sets. I would recommend this to anyone purchasing for kids aged 7-13.', '']",['5.0 out of 5 stars']
4840,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Had lots of fun with this, very sturdy', '']",['5.0 out of 5 stars']
4841,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Not worth this money, very cheap plastic and stickers all peeled off on the first day. I'm sure GM haven't put their name to this."", '']",['5.0 out of 5 stars']
4842,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['5.0 out of 5 stars']
4843,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['5.0 out of 5 stars']
4844,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['5.0 out of 5 stars']
4845,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['5.0 out of 5 stars']
